Movie_ID,Movie_Name,Rating,Votes,Meta_score,PG_Rating,Year,Duration,Director,Director_ID
2799,Stay Hungry,,0,0,,0,,,0
2800,Face to Face,,0,0,,0,,,0
2801,Sophia Loren,,0,0,,0,,,0
2802,Robert Redford,,0,0,,0,,,0
2803,Voyage of the Damned,,0,0,,0,,,0
2804,Marathon Man,,0,0,,0,,,0
2805,Altars of the World,,0,0,,0,,,0
2806,Jessica Lange,,0,0,,0,,,0
2807,One Flew Over The Cuckoo's Nest,,0,0,,0,,,0
2808,The Other Side of the Mountain,,0,0,,0,,,0
2809,Lies My Father Told Me,,0,0,,0,,,0
2810,Jacqueline Susann's Once Is Not Enough,,0,0,,0,,,0
2811,Tommy,,0,0,,0,,,0
2812,Youthquake,,0,0,,0,,,0
2813,The Longest Yard,,0,0,,0,,,0
2814,The Dove,,0,0,,0,,,0
2815,The Little Prince,,0,0,,0,,,0
2816,Scenes From a Marriage,,0,0,,0,,,0
2817,Barbra Streisand,,0,0,,0,,,0
2818,Harry & Tonto,,0,0,,0,,,0
2819,A Woman Under The Influence,,0,0,,0,,,0
2820,Animals Are Beautiful People,,0,0,,0,,,0
2821,Benji,,0,0,,0,,,0
2822,The Pedestrian,,0,0,,0,,,0
2823,Marlon Brando,,0,0,,0,,,0
2824,Elizabeth Taylor,,0,0,,0,,,0
2825,Cinderella Liberty,,0,0,,0,,,0
2826,Visions of Eight,,0,0,,0,,,0
2827,Lady Sings the Blues,,0,0,,0,,,0
2828,Young Winston,,0,0,,0,,,0
2829,The Emigrants,,0,0,,0,,,0
2830,The New Land,,0,0,,0,,,0
2831,Avanti!,,0,0,,0,,,0
2832,Elvis on Tour,,0,0,,0,,,0
2833,Walls of Fire,,0,0,,0,,,0
2834,Ben,,0,0,,0,,,0
2835,The Boy Friend,,0,0,,0,,,0
2836,Red Sky at Morning,,0,0,,0,,,0
2837,Carnal Knowledge,,0,0,,0,,,0
2838,Kotch,,0,0,,0,,,0
2839,Diary of a Mad Housewife,,0,0,,0,,,0
2840,The Great White Hope,,0,0,,0,,,0
2841,Women In Love,,0,0,,0,,,0
2842,Rider on the Rain,,0,0,,0,,,0
2843,Clint Eastwood,,0,0,,0,,,0
2844,Sidney Poitier,,0,0,,0,,,0
2845,Darling Lili,,0,0,,0,,,0
2846,The Secret of Santa Vittoria,,0,0,,0,,,0
2847,"Goodbye, Columbus",,0,0,,0,,,0
2848,Butch Cassidy and The Sundance Kid,,0,0,,0,,,0
2849,Oh! What a Lovely War,,0,0,,0,,,0
2850,Julie Andrews,,0,0,,0,,,0
2851,Mia Farrow,,0,0,,0,,,0
2852,Steve McQueen,,0,0,,0,,,0
2853,"Me, Natalie",,0,0,,0,,,0
2854,The Shoes of the Fisherman,,0,0,,0,,,0
2855,"Rachel, Rachel",,0,0,,0,,,0
2856,War and Peace (1966),,0,0,,0,,,0
2857,Richard Burton,,0,0,,0,,,0
2858,Sean Connery,,0,0,,0,,,0
2859,Star!,,0,0,,0,,,0
2860,The Fox,,0,0,,0,,,0
2861,Live For Life,,0,0,,0,,,0
2862,Paul Newman,,0,0,,0,,,0
2863,The Whisperers,,0,0,,0,,,0
2864,"The Russians Are Coming, The Russians Are Coming",,0,0,,0,,,0
2865,Dead Heat on a Merry-Go-Round,,0,0,,0,,,0
2866,The Pad,,0,0,,0,,,0
2867,Hawaii,,0,0,,0,,,0
2868,Alfie (1966),,0,0,,0,,,0
2869,A Man And A Woman,,0,0,,0,,,0
2870,A Man Could Get Killed,,0,0,,0,,,0
2871,Inside Daisy Clover,,0,0,,0,,,0
2872,Juliet of the Spirits,,0,0,,0,,,0
2873,Ursula Andress,,0,0,,0,,,0
2874,Doris Day,,0,0,,0,,,0
2875,Rex Harrison,,0,0,,0,,,0
2876,Rock Hudson,,0,0,,0,,,0
2877,Marcello Mastroianni,,0,0,,0,,,0
2878,Natalie Wood,,0,0,,0,,,0
2879,The Spy Who Came in from the Cold,,0,0,,0,,,0
2880,The Collector,,0,0,,0,,,0
2881,The Yellow Rolls-Royce,,0,0,,0,,,0
2882,Sallah,,0,0,,0,,,0
2883,Guns at Batasi,,0,0,,0,,,0
2884,Island of the Blue Dolphins,,0,0,,0,,,0
2885,Get Yourself a College Girl!,,0,0,,0,,,0
2886,The Unsinkable Molly Brown,,0,0,,0,,,0
2887,The New Interns,,0,0,,0,,,0
2888,The Fall of the Roman Empire,,0,0,,0,,,0
2889,"Hush...Hush, Sweet Charlotte",,0,0,,0,,,0
2890,Seven Days In May,,0,0,,0,,,0
2891,The Pumpkin Eater,,0,0,,0,,,0
2892,Circus World,,0,0,,0,,,0
2893,Connie Francis,,0,0,,0,,,0
2894,The Cardinal,,0,0,,0,,,0
2895,Any Number Can Win,,0,0,,0,,,0
2896,The Birds,,0,0,,0,,,0
2897,The Prize,,0,0,,0,,,0
2898,"America, America",,0,0,,0,,,0
2899,The Ceremony,,0,0,,0,,,0
2900,The V. I. P.'s,,0,0,,0,,,0
2901,To Bed Or Not To Bed,,0,0,,0,,,0
2902,The L-Shaped Room,,0,0,,0,,,0
2903,To Kill A Mockingbird,,0,0,,0,,,0
2904,That Touch of Mink,,0,0,,0,,,0
2905,A Taste of Honey,,0,0,,0,,,0
2906,David and Lisa,,0,0,,0,,,0
2907,Billy Budd,,0,0,,0,,,0
2908,The Manchurian Candidate,,0,0,,0,,,0
2909,Gypsy,,0,0,,0,,,0
2910,"Divorce, Italian Style",,0,0,,0,,,0
2911,Telstar,,0,0,,0,,,0
2912,Nathaniel Coles,,0,0,,0,,,0
2913,El Cid,,0,0,,0,,,0
2914,Pocketful of Miracles,,0,0,,0,,,0
2915,Tall Story,,0,0,,0,,,0
2916,Town Without Pity,,0,0,,0,,,0
2917,Come September,,0,0,,0,,,0
2918,Charlton Heston,,0,0,,0,,,0
2919,Marilyn Monroe,,0,0,,0,,,0
2920,A Majority Of One,,0,0,,0,,,0
2921,Inherit the Wind - 1960,,0,0,,0,,,0
2922,The Sundowners,,0,0,,0,,,0
2923,The Trials of Oscar Wilde (The Man With The Green Carnation),,0,0,,0,,,0
2924,La vérité (The Truth),,0,0,,0,,,0
2925,From the Terrace,,0,0,,0,,,0
2926,The World of Suzie Wong,,0,0,,0,,,0
2927,Pollyanna,,0,0,,0,,,0
2928,Because They're Young,,0,0,,0,,,0
2929,House of Usher,,0,0,,0,,,0
2930,Desire In The Dust,,0,0,,0,,,0
2931,Tony Curtis,,0,0,,0,,,0
2932,Gina Lollobrigida,,0,0,,0,,,0
2933,Hand In Hand,,0,0,,0,,,0
2934,Sunrise at Campobello,,0,0,,0,,,0
2935,Rocco and His Brothers,,0,0,,0,,,0
2936,Career,,0,0,,0,,,0
2937,Room At The Top,,0,0,,0,,,0
2938,Wir Wunderkinder (Aren't We Wonderful!),,0,0,,0,,,0
2939,The Bridge,,0,0,,0,,,0
2940,Odd Obsession,,0,0,,0,,,0
2941,Wild Strawberries,,0,0,,0,,,0
2942,Rio Bravo,,0,0,,0,,,0
2943,Darby O'Gill and The Little People,,0,0,,0,,,0
2944,Say One for Me,,0,0,,0,,,0
2945,The Five Pennies,,0,0,,0,,,0
2946,A Private's Affair,,0,0,,0,,,0
2947,A Summer Place,,0,0,,0,,,0
2948,"Crime & Punishment, USA",,0,0,,0,,,0
2949,The Crimson Kimono,,0,0,,0,,,0
2950,On The Beach,,0,0,,0,,,0
2951,Imitation of Life,,0,0,,0,,,0
2952,"Suddenly, Last Summer",,0,0,,0,,,0
2953,José Ramon Samaniego,,0,0,,0,,,0
2954,Auntie Mame,,0,0,,0,,,0
2955,"Do Ankhen Barah Haath (Two Eyes, Twelve Hands)",,0,0,,0,,,0
2956,Rosemary,,0,0,,0,,,0
2957,A Night To Remember,,0,0,,0,,,0
2958,The Year Long Road,,0,0,,0,,,0
2959,The Perfect Furlough,,0,0,,0,,,0
2960,The Gene Krupa Story,,0,0,,0,,,0
2961,God's Little Acre,,0,0,,0,,,0
2962,In Love and War - 1958,,0,0,,0,,,0
2963,A Time to Love and a Time to Die,,0,0,,0,,,0
2964,"Too Much, Too Soon",,0,0,,0,,,0
2965,Deborah Kerr,,0,0,,0,,,0
2966,The Proud Rebel,,0,0,,0,,,0
2967,The Inn of the Sixth Happiness,,0,0,,0,,,0
2968,Me and the Colonel,,0,0,,0,,,0
2969,I Want To Live!,,0,0,,0,,,0
2970,L'eau vive (Girl And The River),,0,0,,0,,,0
2971,Hugo Friedhofer,,0,0,,0,,,0
2972,Zsa Zsa Gabor,,0,0,,0,,,0
2973,Bob Hope,,0,0,,0,,,0
2974,Le Roy Prinze,,0,0,,0,,,0
2975,Jean Simmons,,0,0,,0,,,0
2976,Until They Sail,,0,0,,0,,,0
2977,Carolyn Jones,,0,0,,0,,,0
2978,Peyton Place,,0,0,,0,,,0
2979,This Happy Feeling,,0,0,,0,,,0
2980,The Searchers,,0,0,,0,,,0
2981,Confessions of Felix Krull,,0,0,,0,,,0
2982,Tizoc,,0,0,,0,,,0
2983,Woman In A Dressing Gown,,0,0,,0,,,0
2984,Kiiroi karasu (Yellow Crow),,0,0,,0,,,0
2985,The Happy Road,,0,0,,0,,,0
2986,Lust For Life,,0,0,,0,,,0
2987,Edwin Schallert,,0,0,,0,,,0
2988,Dimitri Tiomkin,,0,0,,0,,,0
2989,Baby Doll,,0,0,,0,,,0
2990,The Girl Can't Help It,,0,0,,0,,,0
2991,Rebel Without a Cause,,0,0,,0,,,0
2992,Tea and Sympathy,,0,0,,0,,,0
2993,The Silver Chalice,,0,0,,0,,,0
2994,Friendly Persuasion,,0,0,,0,,,0
2995,Before Sundown,,0,0,,0,,,0
2996,A Girl In Black,,0,0,,0,,,0
2997,Richard III  (1955),,0,0,,0,,,0
2998,The Rose On His Arm,,0,0,,0,,,0
2999,The White Reindeer,,0,0,,0,,,0
3000,James Dean,,0,0,,0,,,0
3001,Kim Novak,,0,0,,0,,,0
3002,Ronald Reagan,,0,0,,0,,,0
3003,Battle Hymn,,0,0,,0,,,0
3004,Taina Elg,,0,0,,0,,,0
3005,Jacques Bergerac,,0,0,,0,,,0
3006,The Bad Seed,,0,0,,0,,,0
3007,The Rainmaker,,0,0,,0,,,0
3008,Anastasia (1956),,0,0,,0,,,0
3009,Guys and Dolls,,0,0,,0,,,0
3010,Blood Alley,,0,0,,0,,,0
3011,The Eddy Duchin Story,,0,0,,0,,,0
3012,The View From Pompey's Head,,0,0,,0,,,0
3013,Hit The Deck,,0,0,,0,,,0
3014,Eyes of Children,,0,0,,0,,,0
3015,"Sons, Mothers And A General",,0,0,,0,,,0
3016,Stella,,0,0,,0,,,0
3017,Ordet,,0,0,,0,,,0
3018,Grace Kelly,,0,0,,0,,,0
3019,Esther Williams,,0,0,,0,,,0
3020,Love Is A Many-Splendored Thing,,0,0,,0,,,0
3021,The Seven Year Itch,,0,0,,0,,,0
3022,Trial,,0,0,,0,,,0
3023,Dangerous Curves (UK),,0,0,,0,,,0
3024,Wichita,,0,0,,0,,,0
3025,,,0,0,,0,,,0
3026,Carmen Jones,,0,0,,0,,,0
3027,The Trouble With Harry,,0,0,,0,,,0
3028,Phffft!,,0,0,,0,,,0
3029,The High and The Mighty,,0,0,,0,,,0
3030,Four Guns to the Border,,0,0,,0,,,0
3031,Genevieve,,0,0,,0,,,0
3032,The Lady Of The Camelias,,0,0,,0,,,0
3033,No Way Back,,0,0,,0,,,0
3034,Twenty-Four Eyes,,0,0,,0,,,0
3035,Audrey Hepburn,,0,0,,0,,,0
3036,Gregory Peck,,0,0,,0,,,0
3037,Money From Home,,0,0,,0,,,0
3038,The Egyptian,,0,0,,0,,,0
3039,It Came From Outer Space,,0,0,,0,,,0
3040,The Glory Brigade,,0,0,,0,,,0
3041,So Big,,0,0,,0,,,0
3042,The Man From The Alamo,,0,0,,0,,,0
3043,Alan Ladd,,0,0,,0,,,0
3044,Robert Taylor,,0,0,,0,,,0
3045,Little Boy Lost,,0,0,,0,,,0
3046,Mogambo,,0,0,,0,,,0
3047,The Moon Is Blue,,0,0,,0,,,0
3048,A Queen Is Crowned,,0,0,,0,,,0
3049,5 Fingers,,0,0,,0,,,0
3050,Navajo,,0,0,,0,,,0
3051,My Cousin Rachel,,0,0,,0,,,0
3052,Susan Hayward,,0,0,,0,,,0
3053,John Wayne,,0,0,,0,,,0
3054,The Member of the Wedding,,0,0,,0,,,0
3055,Anything Can Happen,,0,0,,0,,,0
3056,Singin' in the Rain,,0,0,,0,,,0
3057,My Six Convicts,,0,0,,0,,,0
3058,Death of a Salesman (1951),,0,0,,0,,,0
3059,Bright Victory,,0,0,,0,,,0
3060,Pictura,,0,0,,0,,,0
3061,A Place In The Sun,,0,0,,0,,,0
3062,An American In Paris,,0,0,,0,,,0
3063,Teresa,,0,0,,0,,,0
3064,September Affair,,0,0,,0,,,0
3065,The Day The Earth Stood Still,,0,0,,0,,,0
3066,A Streetcar Named Desire (1951),,0,0,,0,,,0
3067,Quo Vadis,,0,0,,0,,,0
3068,Too Young To Kiss,,0,0,,0,,,0
3069,The Blue Veil,,0,0,,0,,,0
3070,Cyrano de Bergerac (1950),,0,0,,0,,,0
3071,All About Eve,,0,0,,0,,,0
3072,Sunset Boulevard,,0,0,,0,,,0
3073,Jane Wyman,,0,0,,0,,,0
3074,Broken Arrow,,0,0,,0,,,0
3075,Tea For Two,,0,0,,0,,,0
3076,All The King's Men,,0,0,,0,,,0
3077,The Hasty Heart,,0,0,,0,,,0
3078,The Inspector General,,0,0,,0,,,0
3079,The Bicycle Thief,,0,0,,0,,,0
3080,The Adventures of Ichabod and Mr. Toad,,0,0,,0,,,0
3081,Hamlet (1948),,0,0,,0,,,0
3082,I Remember Mama,,0,0,,0,,,0
3083,The Pearl,,0,0,,0,,,0
3084,Bambi,,0,0,,0,,,0
3085,That Hagen Girl,,0,0,,0,,,0
3086,Kiss of Death,,0,0,,0,,,0
3087,Life with Father,,0,0,,0,,,0
3088,Mourning Becomes Electra,,0,0,,0,,,0
3089,It's A Wonderful Life,,0,0,,0,,,0
3090,The Last Chance,,0,0,,0,,,0
3091,A Medal For Benny,,0,0,,0,,,0
3092,The House I Live In,,0,0,,0,,,0
